YEAR,MONTH,STATEFIP,WTFINL,EARNWEEK2,AGE,SEX,OCC,UHRSWORKT,EDUC
2020,3,5,,600.0,50,2,4020,40,73
2020,3,18,,180.0,16,2,4720,20,40
2020,3,53,,920.0,29,1,6305,40,73
2020,3,38,,800.0,33,2,4920,40,111
2020,3,36,,464.0,60,2,5740,40,73
2020,3,55,,392.0,38,1,3602,48,50
2020,3,47,,1310.0,46,1,9600,40,73
2020,3,10,,1154.0,45,1,1050,40,123
2020,3,48,,540.0,27,2,3603,54,73
2020,3,26,,620.0,37,1,9130,40,81
2020,3,41,,654.0,41,2,5110,40,81
2020,3,18,,1170.0,55,1,300,45,111
2020,3,35,,550.0,56,1,160,40,73
2020,3,22,,440.0,51,2,5810,40,81
2020,3,24,,1520.0,28,1,6355,40,91
2020,3,13,,962.0,59,1,8225,40,71
2020,3,12,,1000.0,51,1,1006,40,92
2020,3,38,,550.0,56,2,120,40,81
2020,3,23,,720.0,65,2,4850,45,73
2020,3,55,,386.0,29,2,3630,25,81
2020,3,17,,612.0,31,2,4110,24,81
2020,3,30,,440.0,39,2,4720,40,60
2020,3,46,,650.0,61,1,9610,40,81
2020,3,45,,674.0,25,2,5260,40,73
2020,3,5,,688.0,38,2,9640,40,81
2020,3,24,,2400.0,49,1,2310,40,111
2020,3,1,,1850.0,59,2,800,40,111
2020,3,47,,350.0,51,2,5110,20,111
2020,3,39,,1400.0,61,2,5120,40,81
2020,3,26,,1210.0,45,1,1460,40,91
2020,3,12,,2885.0,60,2,710,40,81
2020,3,20,,1240.0,32,1,7750,50,92
2020,3,48,,24.0,43,2,5140,2,92
2020,3,12,,800.0,25,2,2555,40,111
2020,3,44,,2580.0,34,1,800,40,123
2020,3,6,,590.0,50,2,4020,40,20
2020,3,42,,1250.0,61,1,7200,26,73
2020,3,39,,1134.0,29,1,7340,997,73
2020,3,31,,2220.0,42,1,800,40,111
2020,3,51,,770.0,54,2,520,40,73
2020,3,12,,1130.0,25,2,5240,40,73
2020,3,6,,2885.0,51,1,1430,40,125
2020,3,53,,1750.0,41,1,6050,60,111
2020,3,39,,1000.0,33,1,9122,40,81
2020,3,29,,578.0,39,2,3603,36,91
2020,3,24,,600.0,54,1,4640,40,50
2020,3,16,,900.0,51,1,440,997,73
2020,3,46,,394.0,20,1,9620,25,92
2020,3,40,,540.0,32,2,2300,50,73
2020,3,33,,2885.0,50,2,3090,55,125
2020,3,30,,360.0,67,2,2310,30,92
2020,3,12,,600.0,60,1,3930,40,111
2020,3,13,,2885.0,41,1,10,50,81
2020,3,41,,510.0,20,2,4055,32,73
2020,3,41,,600.0,71,1,8140,40,91
2020,3,39,,2880.0,80,1,3090,55,124
2020,3,51,,1290.0,25,1,1021,40,111
2020,3,32,,2280.0,42,1,9130,40,81
2020,3,48,,556.0,32,2,310,40,73
2020,3,6,,500.0,31,1,3603,40,81
2020,3,23,,288.0,67,2,7800,997,73
2020,3,42,,2160.0,49,2,230,40,111
2020,3,21,,450.0,38,2,5840,40,81
2020,3,37,,166.0,56,2,5610,15,111
2020,3,21,,230.0,51,1,10,997,81
2020,3,37,,1270.0,62,2,5400,40,91
2020,3,2,,2400.0,67,1,110,40,111
2020,3,39,,1250.0,49,2,4700,50,81
2020,3,53,,750.0,30,1,4220,40,92
2020,3,39,,1540.0,38,2,850,40,111
2020,3,41,,226.0,18,2,4435,20,81
2020,3,6,,1480.0,73,1,7200,40,81
2020,3,51,,1670.0,34,2,10,50,123
2020,3,26,,330.0,19,2,4720,10,81
2020,3,37,,406.0,23,2,5100,40,91
2020,3,9,,722.0,52,2,3603,40,60
2020,3,54,,350.0,31,1,4030,40,111
2020,3,2,,1000.0,44,1,6200,60,73
2020,3,49,,914.0,32,1,6355,40,73
2020,3,48,,2885.0,47,1,735,40,123
2020,3,4,,1014.0,26,2,910,45,81
2020,3,30,,614.0,41,2,5160,40,73
2020,3,42,,520.0,49,1,8990,40,40
2020,3,16,,110.0,63,2,3602,997,73
2020,3,34,,1250.0,37,2,2300,40,111
2020,3,54,,830.0,58,1,9130,44,60
2020,3,23,,72.0,75,1,4220,997,73
2020,3,40,,1042.0,60,2,5860,40,92
2020,3,5,,520.0,37,2,5300,40,81
2020,3,53,,1270.0,56,2,5740,40,92
2020,3,12,,480.0,43,2,3602,40,73
2020,3,29,,1058.0,34,1,4700,40,91
2020,3,28,,414.0,44,2,4720,40,81
2020,3,29,,1540.0,56,1,10,40,123
2020,3,42,,1350.0,31,2,440,40,111
2020,3,19,,1154.0,50,2,5740,25,111
2020,3,45,,472.0,36,1,9645,997,73
2020,3,18,,1390.0,59,1,1105,40,111
2020,3,2,,530.0,46,2,5400,40,81
2020,3,53,,2885.0,31,1,1021,40,111
2020,3,42,,1000.0,60,1,2360,43,91
2020,3,6,,386.0,51,2,5400,25,73
2020,3,25,,1580.0,58,2,2310,40,111
2020,3,32,,876.0,29,1,6260,60,20
2020,3,42,,600.0,59,2,5740,38,73
2020,3,34,,2760.0,44,1,1460,40,73
2020,3,55,,1760.0,56,1,2050,20,123
2020,3,13,,700.0,26,2,5000,40,73
2020,3,36,,980.0,46,2,5120,40,81
2020,3,19,,2400.0,39,1,2040,70,123
2020,3,34,,1920.0,59,1,3323,38,111
2020,3,11,,140.0,18,2,4720,10,81
2020,3,40,,692.0,31,2,2310,40,111
2020,3,12,,410.0,52,2,4230,40,50
2020,3,6,,174.0,19,2,2350,34,81
2020,3,41,,472.0,48,2,3602,32,91
2020,3,37,,70.0,19,2,2350,16,81
2020,3,36,,1830.0,39,1,1530,40,111
2020,3,30,,1510.0,36,2,3421,40,81
2020,3,25,,324.0,38,2,5740,40,73
2020,3,36,,692.0,54,2,800,40,123
2020,3,47,,1350.0,60,2,800,40,91
2020,3,17,,1390.0,64,1,9640,60,30
2020,3,53,,924.0,48,1,9760,40,81
2020,3,38,,140.0,22,2,4130,14,81
2020,3,23,,312.0,78,1,9130,26,111
2020,3,4,,2300.0,67,1,1750,40,111
2020,3,22,,878.0,63,2,2545,40,81
2020,3,51,,800.0,51,1,6005,40,40
2020,3,39,,1038.0,27,2,2330,50,111
2020,3,4,,2280.0,46,1,2634,40,125
2020,3,28,,420.0,23,1,4720,40,111
2020,3,12,,404.0,63,2,4700,44,73
2020,3,1,,408.0,38,2,8255,37,81
2020,3,33,,1890.0,37,1,8600,40,111
2020,3,44,,1058.0,59,2,4710,40,111
2020,3,15,,1250.0,39,1,2320,70,123
2020,3,19,,414.0,25,1,4435,25,91
2020,3,49,,240.0,40,2,4020,20,81
2020,3,51,,540.0,76,2,4220,40,73
2020,3,41,,2780.0,46,1,710,997,92
2020,3,20,,556.0,56,2,3603,24,91
2020,3,24,,640.0,64,2,4220,40,81
2020,3,48,,2885.0,55,1,410,60,81
2020,3,6,,640.0,30,1,7340,40,73
2020,3,25,,2885.0,26,2,51,40,111
2020,3,36,,720.0,29,2,4521,40,73
2020,3,53,,1000.0,26,1,2040,40,73
2020,3,26,,2885.0,35,1,4760,55,81
2020,3,31,,144.0,75,2,4900,12,73
2020,3,28,,900.0,61,2,3255,40,111
2020,3,12,,480.0,25,1,9600,40,73
2020,3,16,,680.0,53,2,5120,40,111
2020,3,37,,586.0,47,2,3645,52,73
2020,3,21,,788.0,31,2,800,40,111
2020,3,49,,1000.0,54,2,51,35,81
2020,3,29,,2220.0,39,1,940,40,111
2020,3,42,,2885.0,52,1,4760,50,111
2020,3,15,,600.0,57,2,7800,40,30
2020,3,42,,1000.0,25,1,4521,40,81
2020,3,48,,1250.0,32,2,2400,40,111
2020,3,25,,100.0,44,2,8450,20,81
2020,3,6,,320.0,18,2,4720,30,71
2020,3,25,,2885.0,43,2,3010,40,124
2020,3,28,,558.0,22,2,5400,40,73
2020,3,1,,600.0,24,1,6230,40,50
2020,3,25,,140.0,18,2,4020,10,60
2020,3,26,,962.0,66,2,5540,40,73
2020,3,34,,600.0,52,1,3710,40,73
2020,3,21,,230.0,19,2,4350,20,73
2020,3,5,,2420.0,54,1,1980,40,73
2020,3,54,,424.0,43,2,9121,30,73
2020,3,29,,720.0,45,1,2011,40,71
2020,3,12,,400.0,30,1,4521,48,111
2020,3,18,,886.0,53,2,5600,50,73
2020,3,53,,770.0,26,2,2310,40,123
2020,3,51,,174.0,35,2,2310,40,111
2020,3,50,,162.0,66,1,4435,12,73
2020,3,6,,520.0,21,2,5240,40,81
2020,3,36,,688.0,37,2,3255,40,91
2020,3,12,,442.0,29,2,3421,40,81
2020,3,41,,2340.0,38,2,140,50,111
2020,3,47,,688.0,29,2,3602,40,73
2020,3,6,,2040.0,54,1,4850,40,111
2020,3,1,,600.0,42,1,3602,40,73
2020,3,15,,374.0,59,2,3602,72,111
2020,3,23,,2885.0,61,1,2100,84,124
2020,3,28,,440.0,65,1,8990,40,81
2020,3,37,,1116.0,53,1,310,55,73
2020,3,36,,750.0,50,1,4720,50,81
2020,3,44,,500.0,41,2,2300,35,111
2020,3,51,,616.0,47,2,2310,30,123
2020,3,32,,600.0,32,1,9430,50,71
2020,3,48,,714.0,65,2,4700,40,73
2020,3,26,,1520.0,64,2,8990,40,111
2020,3,6,,504.0,28,1,9620,997,81
2020,3,17,,680.0,31,1,1460,40,91
2020,3,48,,690.0,53,2,2145,40,111
2020,3,47,,1540.0,33,1,9130,55,91
2020,3,36,,2500.0,28,2,2300,45,123
2020,3,11,,526.0,46,2,4220,35,73
2020,3,55,,966.0,60,1,8740,40,73
2020,3,1,,962.0,31,1,4700,40,81
2020,3,27,,1760.0,50,2,540,39,111
2020,3,48,,866.0,51,2,910,40,40
2020,3,6,,1350.0,56,1,4840,40,111
2020,3,12,,1830.0,19,1,8990,50,73
2020,3,12,,962.0,45,1,1006,40,111
2020,3,26,,732.0,37,1,9600,40,81
2020,3,42,,330.0,19,1,4251,40,60
2020,3,38,,240.0,31,2,4760,20,73
2020,3,48,,1240.0,24,1,2640,45,91
2020,3,51,,462.0,47,2,3050,35,123
2020,3,6,,2000.0,57,1,9130,40,73
2020,3,6,,326.0,26,2,4720,25,60
2020,3,20,,926.0,27,1,110,50,81
2020,3,11,,2600.0,33,2,20,40,111
2020,3,56,,936.0,23,1,6800,50,73
2020,3,19,,1520.0,49,1,1050,44,111
2020,3,31,,1084.0,46,1,1555,45,81
2020,3,51,,2160.0,45,1,1106,40,123
2020,3,53,,906.0,37,1,3930,40,73
2020,3,12,,866.0,29,1,2600,40,111
2020,3,41,,1240.0,34,1,7210,40,91
2020,3,16,,460.0,27,1,9645,40,81
2020,3,11,,826.0,45,1,4110,40,73
2020,3,17,,1160.0,36,2,20,50,81
2020,3,11,,2885.0,38,1,440,40,123
2020,3,20,,980.0,49,1,110,40,81
2020,3,18,,1000.0,29,1,6230,72,92
2020,3,24,,2885.0,57,1,3090,997,124
2020,3,31,,400.0,52,2,4110,40,73
2020,3,5,,454.0,80,2,4030,30,81
2020,3,32,,1070.0,40,1,6260,40,81
2020,3,32,,1154.0,26,1,6260,40,73
2020,3,31,,2660.0,44,2,5000,997,111
2020,3,41,,232.0,58,2,2300,25,30
2020,3,12,,828.0,37,2,2330,40,123
2020,3,47,,2885.0,53,1,2205,60,125
2020,3,6,,578.0,35,1,9130,40,73
2020,3,12,,626.0,20,1,9365,40,73
2020,3,26,,580.0,27,2,8255,40,73
2020,3,51,,1058.0,57,1,2320,40,111
2020,3,1,,750.0,47,1,8990,40,73
2020,3,44,,1600.0,61,1,6360,40,73
2020,3,2,,1390.0,55,1,1360,40,123
2020,3,45,,460.0,29,1,7640,997,73
2020,3,6,,1154.0,68,2,800,40,111
2020,3,37,,846.0,45,1,4850,40,111
2020,3,11,,1250.0,34,2,2310,50,125
2020,3,40,,1360.0,27,1,7410,40,73
2020,3,20,,720.0,46,1,9130,40,73
2020,3,4,,540.0,27,2,5510,40,73
2020,3,15,,1000.0,29,2,310,40,111
2020,3,26,,1630.0,40,1,20,60,92
2020,3,30,,1078.0,33,2,4700,40,81
2020,3,12,,228.0,21,2,3648,20,73
2020,3,50,,1980.0,37,1,630,50,123
2020,3,39,,1058.0,35,1,1460,60,111
2020,3,32,,1000.0,35,1,1360,40,111
2020,3,6,,1540.0,39,1,2825,40,111
2020,3,11,,1920.0,47,1,230,40,125
2020,3,16,,740.0,52,2,7750,40,73
2020,3,26,,1540.0,52,1,630,50,81
2020,3,33,,2160.0,47,1,705,45,73
2020,3,28,,334.0,61,2,5740,23,111
2020,3,39,,1960.0,52,2,3321,45,92
2020,3,48,,2120.0,48,1,7210,40,91
2020,3,55,,110.0,22,1,9620,10,81
2020,3,18,,660.0,59,2,4230,40,81
2020,3,16,,2885.0,33,1,4700,60,111
2020,3,28,,880.0,50,1,2634,40,92
2020,3,47,,1730.0,48,1,910,40,111
2020,3,2,,2400.0,76,1,10,25,111
2020,3,56,,720.0,80,2,4720,40,73
2020,3,16,,776.0,62,1,9430,40,73
2020,3,6,,468.0,56,2,4020,36,10
2020,3,41,,1040.0,67,1,8030,40,91
2020,3,42,,420.0,66,1,9121,35,92
2020,3,39,,2360.0,48,1,120,60,111
2020,3,6,,960.0,46,1,6260,40,91
2020,3,49,,300.0,18,2,5240,24,60
2020,3,12,,550.0,23,1,6305,40,73
2020,3,55,,600.0,61,1,4240,40,81
2020,3,17,,1300.0,50,2,220,40,123
2020,3,22,,2260.0,46,1,1530,50,111
2020,3,48,,1920.0,62,2,3310,997,123
2020,3,28,,288.0,47,2,8990,40,81
2020,3,6,,770.0,28,2,4040,40,73
2020,3,6,,526.0,42,1,4020,40,73
2020,3,18,,1770.0,38,2,800,40,111
2020,3,49,,600.0,22,1,5400,40,81
2020,3,6,,1136.0,31,1,1640,45,111
2020,3,42,,400.0,49,2,5100,40,92
2020,3,6,,942.0,25,2,4110,60,81
2020,3,6,,840.0,25,1,6355,40,73
2020,3,6,,924.0,53,2,2825,40,92
2020,3,36,,2885.0,49,2,2634,40,111
2020,3,17,,2340.0,54,1,4000,45,123
2020,3,19,,600.0,70,1,5560,40,73
2020,3,50,,1000.0,53,2,5120,40,92
2020,3,6,,800.0,32,1,9130,40,73
2020,3,36,,1058.0,60,2,2014,40,123
2020,3,13,,2300.0,62,1,1360,48,123
2020,3,39,,1000.0,43,2,3255,40,92
2020,3,2,,1680.0,63,1,7640,40,92
2020,3,9,,1000.0,47,2,5120,40,73
2020,3,16,,426.0,37,2,9645,40,91
2020,3,22,,500.0,47,2,2300,40,91
2020,3,25,,1730.0,60,1,350,40,73
2020,3,8,,2120.0,33,2,140,40,111
2020,3,6,,396.0,70,1,6050,33,20
2020,3,21,,600.0,56,2,120,40,111
2020,3,6,,1400.0,42,1,6355,40,73
2020,3,28,,520.0,35,2,4710,40,111
2020,3,32,,342.0,31,1,4055,31,20
2020,3,1,,720.0,57,1,3870,40,73
2020,3,10,,1038.0,48,2,3220,36,111
2020,3,42,,1920.0,32,2,3110,40,123
2020,3,56,,640.0,50,2,2545,40,111
2020,3,42,,256.0,64,2,4130,20,71
2020,3,11,,148.0,54,1,4220,997,73
2020,3,48,,1058.0,46,2,2310,40,111
2020,3,2,,1920.0,36,1,3150,40,123
2020,3,22,,2885.0,44,1,5550,997,73
2020,3,39,,144.0,54,2,5740,12,92
2020,3,6,,700.0,55,1,1320,40,92
2020,3,24,,1440.0,33,1,1021,40,123
2020,3,50,,840.0,66,2,3255,32,111
2020,3,37,,728.0,34,2,5840,40,81
2020,3,19,,520.0,64,1,4220,40,30
2020,3,6,,484.0,20,1,6410,22,73
2020,3,25,,106.0,64,1,9645,6,92
2020,3,15,,1134.0,37,2,3255,35,111
2020,3,36,,2885.0,53,1,10,60,111
2020,3,28,,240.0,22,2,3640,20,92
2020,3,20,,630.0,34,1,9620,35,30
2020,3,56,,1800.0,30,1,8620,48,111
2020,3,15,,2080.0,56,1,3255,40,91
2020,3,6,,100.0,17,2,5400,10,60
2020,3,13,,242.0,19,2,4760,25,81
2020,3,48,,248.0,19,2,4720,26,73
2020,3,13,,700.0,42,2,3647,40,81
2020,3,48,,450.0,31,1,9645,30,71
2020,3,16,,640.0,49,2,5600,40,81
2020,3,28,,490.0,35,1,9005,40,81
2020,3,39,,2780.0,62,2,10,55,92
2020,3,38,,680.0,40,2,5000,50,111
2020,3,13,,1500.0,34,1,7750,40,30
2020,3,39,,842.0,36,2,5140,40,111
2020,3,11,,2020.0,31,2,440,40,123
2020,3,42,,1560.0,41,1,7420,40,73
2020,3,55,,800.0,33,1,7905,40,73
2020,3,34,,808.0,56,2,2205,40,125
2020,3,48,,962.0,51,1,2310,40,125
2020,3,22,,450.0,22,1,5522,40,60
2020,3,48,,520.0,68,1,4251,40,10
2020,3,27,,1050.0,35,2,150,55,91
2020,3,22,,1310.0,56,2,5710,38,73
2020,3,39,,1440.0,54,1,1021,70,81
2020,3,6,,722.0,53,2,3500,32,91
2020,3,48,,880.0,40,1,150,40,91
2020,3,19,,2885.0,64,1,440,70,73
2020,3,42,,520.0,68,1,8990,40,60
2020,3,26,,624.0,43,2,2014,24,123
2020,3,42,,886.0,44,2,5120,40,73
2020,3,15,,2080.0,41,1,5240,40,111
2020,3,49,,2885.0,34,1,4850,40,111
2020,3,41,,2120.0,36,1,140,50,111
2020,3,27,,1350.0,40,1,2545,40,111
2020,3,39,,894.0,36,1,4500,40,73
2020,3,21,,770.0,38,2,8300,40,111
2020,3,27,,1000.0,28,1,7750,40,73
2020,3,41,,2885.0,52,1,220,40,111
2020,3,54,,982.0,48,2,2310,40,123
2020,3,36,,962.0,47,2,800,40,111
2020,3,17,,1730.0,48,1,4700,40,111
2020,3,54,,456.0,27,1,4020,35,60
2020,3,54,,2700.0,30,1,8600,40,111
2020,3,27,,192.0,70,2,9150,997,81
2020,3,50,,1440.0,49,1,7000,40,81
2020,3,39,,280.0,63,2,8310,38,60
2020,3,34,,482.0,31,1,4110,20,111
2020,3,54,,476.0,20,1,6260,40,73
2020,3,41,,1108.0,49,1,2300,40,123
2020,3,33,,1400.0,50,1,6230,45,73
2020,3,55,,350.0,20,1,1010,20,81
2020,3,2,,20.0,34,2,4622,2,73
2020,3,26,,1760.0,30,2,440,40,111
2020,3,17,,576.0,27,2,4710,38,73
2020,3,17,,1430.0,46,1,20,40,73
2020,3,38,,578.0,68,2,2320,50,111
2020,3,16,,962.0,45,2,120,48,91
2020,3,16,,170.0,61,2,4230,20,30
2020,3,9,,1380.0,57,2,1050,40,111
2020,3,48,,2800.0,35,1,5600,997,60
2020,3,27,,1320.0,28,1,9130,50,73
2020,3,13,,1830.0,52,2,230,63,125
2020,3,17,,520.0,85,2,8320,40,20
2020,3,39,,2885.0,33,1,3090,40,124
2020,3,34,,1920.0,45,1,10,40,123
2020,3,54,,206.0,23,2,3603,20,73
2020,3,6,,2885.0,62,2,440,50,111
2020,3,32,,878.0,37,2,4850,40,111
2020,3,41,,720.0,34,1,7360,40,81
2020,3,56,,550.0,25,2,6850,997,73
2020,3,12,,720.0,57,2,3601,30,81
2020,3,36,,450.0,34,1,6220,40,73
2020,3,49,,480.0,22,2,5240,40,91
2020,3,50,,538.0,32,1,2205,40,111
2020,3,23,,850.0,60,1,1320,40,111
2020,3,54,,1250.0,24,2,3255,40,111
2020,3,53,,578.0,57,1,6005,40,73
2020,3,54,,462.0,68,2,2310,997,111
2020,3,47,,300.0,39,1,4020,35,73
2020,3,30,,386.0,62,2,4110,30,123
2020,3,5,,694.0,30,1,3802,40,73
2020,3,17,,1540.0,65,1,120,40,92
2020,3,42,,782.0,58,2,5120,40,81
2020,3,17,,1038.0,65,2,5710,997,111
2020,3,48,,120.0,19,2,4110,30,73
2020,3,46,,1154.0,60,1,2310,997,123
2020,3,10,,690.0,24,2,4700,40,81
2020,3,6,,50.0,28,2,4220,4,81
2020,3,55,,980.0,34,1,7640,997,91
2020,3,40,,744.0,37,2,5740,40,73
2020,3,41,,126.0,17,2,4020,15,60
2020,3,16,,1040.0,52,2,3300,40,73
2020,3,12,,1800.0,42,2,3255,55,111
2020,3,47,,900.0,44,2,8800,40,73
2020,3,34,,2300.0,58,2,120,40,123
2020,3,10,,880.0,48,2,4720,40,73
2020,3,40,,876.0,37,1,800,40,91
2020,3,49,,420.0,23,2,3603,40,81
2020,3,35,,1080.0,54,1,1108,40,92
2020,3,6,,310.0,18,2,4720,20,60
2020,3,24,,1640.0,61,2,350,40,123
2020,3,20,,172.0,18,2,4150,997,60
2020,3,40,,2885.0,31,2,630,40,81
2020,3,19,,820.0,30,1,8740,40,91
2020,3,27,,808.0,58,2,2016,40,111
2020,3,48,,1350.0,33,1,6355,50,73
2020,3,13,,378.0,36,2,4700,36,81
2020,3,25,,1540.0,47,1,4700,42,91
2020,3,47,,166.0,18,2,4720,15,81
2020,3,27,,2580.0,52,1,800,45,123
2020,3,41,,924.0,26,2,2004,40,123
2020,3,6,,600.0,33,1,4020,40,73
2020,3,46,,550.0,18,1,6260,50,71
2020,3,6,,770.0,25,2,2310,40,111
2020,3,29,,242.0,34,1,6220,3,81
2020,3,35,,1540.0,27,1,4700,45,73
2020,3,4,,300.0,16,2,4110,20,60
2020,3,36,,1200.0,51,2,1050,20,111
2020,3,15,,600.0,32,2,2545,30,111
2020,3,39,,2120.0,53,1,6200,50,111
2020,3,32,,2885.0,49,1,10,50,111
2020,3,6,,1730.0,31,2,5740,50,111
2020,3,47,,600.0,27,2,5240,40,73
2020,3,5,,278.0,36,1,2205,40,125
2020,3,51,,1550.0,35,1,220,40,81
2020,3,42,,750.0,34,2,2320,40,111
2020,3,16,,1690.0,39,1,1825,40,125
2020,3,41,,1600.0,53,1,120,40,111
2020,3,6,,128.0,20,2,4600,11,81
2020,3,11,,1440.0,53,2,410,40,73
2020,3,26,,600.0,41,2,3603,40,73
2020,3,8,,692.0,23,1,4850,50,111
2020,3,38,,1300.0,43,1,220,43,81
2020,3,25,,232.0,20,2,4760,20,73
2020,3,39,,920.0,50,2,3421,35,73
2020,3,11,,1154.0,27,2,2400,40,111
2020,3,37,,788.0,40,2,3245,40,111
2020,3,41,,688.0,52,1,7640,40,123
2020,3,22,,310.0,24,2,4720,32,73
2020,3,48,,900.0,26,1,7315,40,81
2020,3,51,,2880.0,66,1,5000,50,111
2020,3,49,,748.0,31,1,6220,50,81
2020,3,18,,846.0,31,2,4700,40,92
2020,3,6,,606.0,19,2,6730,55,73
2020,3,49,,738.0,62,2,5540,30,81
2020,3,2,,554.0,30,2,5160,40,73
2020,3,34,,936.0,54,2,3323,36,111
2020,3,42,,1250.0,32,1,800,45,111
2020,3,16,,1310.0,33,2,5860,60,73
2020,3,42,,144.0,55,1,4020,9,73
2020,3,29,,644.0,56,2,3601,99,91
2020,3,49,,500.0,42,2,440,40,73
2020,3,53,,962.0,41,2,1240,40,125
2020,3,41,,640.0,45,1,6260,40,40
2020,3,23,,600.0,38,1,3422,40,73
2020,3,6,,1260.0,54,2,350,40,123
2020,3,16,,2080.0,33,1,1021,40,123
2020,3,30,,124.0,20,2,5860,15,81
2020,3,25,,1710.0,36,1,4710,40,123
2020,3,30,,700.0,30,2,5740,40,91
2020,3,24,,96.0,16,2,5860,8,40
2020,3,22,,2885.0,34,2,5120,40,60
2020,3,42,,1600.0,58,2,120,40,111
2020,3,56,,1920.0,50,1,2205,40,125
2020,3,51,,578.0,51,1,6260,40,73
2020,3,42,,950.0,70,2,2825,38,81
2020,3,25,,1350.0,52,1,10,50,125
2020,3,35,,1154.0,30,1,4700,45,111
2020,3,12,,674.0,46,1,8920,40,73
2020,3,28,,920.0,31,1,9310,40,81
2020,3,15,,526.0,24,2,4920,60,73
2020,3,4,,1100.0,74,1,4700,50,111
2020,3,38,,1114.0,60,2,1900,45,91
2020,3,22,,400.0,25,1,51,40,92
2020,3,26,,630.0,59,2,4700,45,81
2020,3,44,,1076.0,61,2,4920,40,111
2020,3,6,,1154.0,67,2,7210,40,73
2020,3,49,,616.0,28,2,4030,40,92
2020,3,6,,924.0,74,2,2310,40,123
2020,3,25,,1330.0,25,1,5165,40,111
2020,3,25,,2400.0,33,1,1010,40,111
2020,3,50,,360.0,23,1,4220,30,73
2020,3,48,,560.0,50,2,5740,40,73
2020,3,9,,482.0,62,1,5240,40,73
2020,3,5,,1320.0,47,2,3255,24,111
2020,3,21,,474.0,55,2,5260,40,91
2020,3,22,,324.0,49,2,5260,40,73
2020,3,54,,1058.0,62,1,9130,50,73
2020,3,5,,800.0,45,1,9620,40,73
2020,3,39,,874.0,25,1,8140,40,73
2020,3,6,,750.0,43,2,2310,15,111
2020,3,29,,1540.0,48,1,4850,40,92
2020,3,47,,240.0,60,2,4760,20,73
2020,3,53,,1440.0,41,1,8640,40,111
2020,3,21,,1440.0,56,2,440,40,111
2020,3,54,,538.0,45,2,5110,40,92
2020,3,35,,200.0,53,2,6010,40,81
2020,3,41,,1640.0,60,2,5740,997,50
2020,3,6,,1250.0,34,1,7340,60,40
2020,3,28,,532.0,32,2,9620,40,73
2020,3,45,,232.0,46,2,9640,40,73
2020,3,36,,2400.0,59,1,1021,45,111
2020,3,9,,960.0,26,1,1530,40,111
2020,3,36,,100.0,19,2,4720,8,81
2020,3,31,,700.0,66,1,7000,50,73
2020,3,39,,234.0,60,2,4760,26,73
2020,3,40,,2885.0,55,2,10,50,123
2020,3,46,,1250.0,23,1,1006,997,111
2020,3,20,,560.0,44,1,8990,40,73
2020,3,49,,1850.0,36,2,120,40,111
2020,3,30,,826.0,31,1,440,50,81
2020,3,26,,680.0,23,1,7210,40,81
2020,3,47,,610.0,24,1,5240,40,91
2020,3,45,,1250.0,57,2,4920,997,73
2020,3,54,,1350.0,72,1,5160,40,111
2020,3,37,,330.0,17,1,4720,35,71
2020,3,21,,64.0,59,2,5900,6,73
2020,3,39,,2885.0,49,2,910,40,111
2020,3,11,,1250.0,32,1,2825,40,125
2020,3,32,,880.0,50,1,20,40,81
2020,3,33,,634.0,23,2,3245,40,111
2020,3,46,,1270.0,58,2,3255,40,92
2020,3,9,,600.0,56,1,5550,40,73
2020,3,18,,688.0,57,2,7750,997,73
2020,3,6,,870.0,24,1,2723,997,81
2020,3,32,,180.0,21,1,3960,15,81
2020,3,20,,1192.0,26,2,51,40,123
2020,3,51,,2300.0,35,1,800,56,111
2020,3,21,,578.0,37,2,2360,40,123
2020,3,11,,1690.0,45,2,350,44,125
2020,3,33,,1540.0,51,1,6355,40,91
2020,3,22,,770.0,65,1,8140,40,73
2020,3,35,,694.0,49,2,800,40,111
2020,3,25,,1154.0,61,1,3090,997,125
2020,3,31,,962.0,41,1,5810,40,111
2020,3,22,,276.0,28,2,4700,40,73
2020,3,6,,280.0,20,1,9130,997,81
2020,3,24,,1600.0,66,1,440,55,81
2020,3,6,,474.0,59,2,3870,45,92
2020,3,6,,2885.0,36,1,1006,40,111
2020,3,22,,1440.0,33,1,1760,40,125
2020,3,36,,1080.0,65,1,7925,40,111
2020,3,49,,1440.0,49,2,2310,40,123
2020,3,10,,760.0,24,2,3401,40,81
2020,3,24,,1540.0,44,1,2830,40,111
2020,3,1,,1390.0,39,2,1360,40,111
2020,3,30,,1900.0,39,1,1108,40,92
2020,3,47,,918.0,45,1,4040,30,111
2020,3,39,,974.0,63,2,3220,36,91
2020,3,17,,240.0,19,2,4720,24,81
2020,3,18,,502.0,48,2,2545,38,123
2020,3,9,,1700.0,40,2,410,50,111
2020,3,37,,1580.0,24,1,7200,40,73
2020,3,38,,750.0,36,1,4850,50,81
2020,3,9,,886.0,23,1,3255,24,111
2020,3,17,,1440.0,39,1,2640,40,123
2020,3,35,,2885.0,55,2,4920,40,81
2020,3,36,,2885.0,29,2,2100,50,124
2020,3,50,,962.0,57,1,8255,40,73
2020,3,16,,66.0,16,2,2300,9,60
2020,3,24,,1920.0,61,1,8740,40,111
2020,3,25,,1200.0,55,1,2310,50,92
2020,3,17,,376.0,32,2,4110,40,81
